OID_,Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_Walk_NLS,Total_Walk_Tobler,Total_Walk_2D,Shape_Length
842,36545 - 169097,888,1,1,1107.386436391352845,17.624034938126027,16.341703128812799,14.983880163084679,
843,36547 - 169097,890,1,1,1704.483659409974280,27.783167398474056,27.436690482912649,22.967162604286319,
844,36549 - 169097,892,1,1,1419.804253585166407,22.372428397678057,21.802797000635579,19.217503886847346,
845,36551 - 169097,894,1,1,479.817295950108814,8.826225714874161,8.213419278056653,6.377973644682972,
846,36553 - 169097,896,1,1,592.441773800936062,12.960714945803355,12.664635157268492,7.478689711379723,
847,36555 - 169097,898,1,1,3918.093286035378696,58.647516954567109,54.282305616202898,54.549898147025793,
848,36560 - 169097,900,1,1,5235.806542788709521,73.789568074382814,64.770831605332944,71.619322873345411,
849,36561 - 169097,901,1,1,4403.184704066621634,66.244583662489163,64.763069910901052,61.094898256518924,
850,36562 - 169097,902,1,1,1693.504490879161494,27.370375978884475,28.310229031033987,22.760990835396544,
851,36563 - 169097,903,1,1,3886.944257688229754,57.316630527793869,50.467918354904747,54.220952097397635,
852,36566 - 169097,904,1,1,2882.996694786496391,46.281382635029615,42.911995083529291,39.000395827453062,
853,36569 - 169097,907,1,1,4414.669699500634124,65.336550942966269,57.506152342409969,61.399126580028408,
854,36570 - 169097,908,1,1,3815.282480143773228,62.155922095225336,55.738198416861394,51.571417273079383,
855,36572 - 169097,909,1,1,3812.572660650782382,68.716625294126175,68.018295288167820,50.712566647437697,
856,36576 - 169097,910,1,1,2484.767661584385678,40.571138662183799,38.029298309708089,33.555981933635842,
857,36581 - 169097,912,1,1,4990.187951358288046,72.795302038744552,69.160546353426398,69.229694923924924,
858,36582 - 169097,913,1,1,4973.059317392945559,72.559060521488405,68.899535807944076,68.995566098194260,
859,37320 - 169097,915,1,1,1861.798024923928779,26.247547685315652,25.387321918384711,25.413916419662542,
860,37365 - 169097,916,1,1,1924.975335363605609,27.011258104228538,25.128948026823632,26.297670163113374,
861,37386 - 169097,917,1,1,2749.230701118693105,41.671252185055096,48.446083147831224,37.218940198765985,
862,43177 - 169097,918,1,1,1444.104346537599895,20.091223928445718,19.668151123849121,19.723066439442448,
863,43178 - 169097,919,1,1,1061.435541823487256,15.264250306987208,15.325983933603887,14.437093340408898,
864,43179 - 169097,920,1,1,1060.474910730822103,14.739077804636247,15.096041237013582,14.475588783183165,
865,43180 - 169097,921,1,1,1155.896774087485483,16.385109846708058,16.099913656038854,15.988972433388795,
866,43181 - 169097,922,1,1,2516.662536071959039,34.860323133247697,32.604547337028336,34.416142282949771,
867,43182 - 169097,923,1,1,2163.097622949892866,30.006464357471639,28.397710984083488,29.571301739907501,
868,43183 - 169097,924,1,1,1313.094771613044941,18.186823646147786,18.100230441730158,17.938236860905757,
869,43184 - 169097,925,1,1,1557.445329214778894,21.654601995257782,20.999160531959163,21.276178279499391,
870,43185 - 169097,926,1,1,327.058978077298150,4.826637251844931,5.745033627696459,4.433888527302780,
871,43186 - 169097,927,1,1,2925.455672614578361,40.735951789464394,37.913381118455334,40.008950930884559,
872,43187 - 169097,928,1,1,458.057874015873153,7.029799387219241,8.063975721549955,6.172518172845192,
873,43188 - 169097,929,1,1,488.510599464222594,6.865097817617489,7.133723511553152,6.657052363431363,
874,43189 - 169097,930,1,1,2257.254494930519286,31.545136110296756,29.991502805904883,30.849265041473053,
875,43190 - 169097,931,1,1,2156.880320056032815,30.228905934576563,28.650825456335156,29.477648401878461,
876,43191 - 169097,932,1,1,1410.313309473448953,20.915068986298248,21.452155055701137,19.159265216732503,
877,43192 - 169097,933,1,1,455.397621501336573,6.467412404400877,6.759457439585524,6.200090171141817,
878,43193 - 169097,934,1,1,2127.777773623849953,30.084405645846445,28.673649299066312,29.051135734904900,
879,43194 - 169097,935,1,1,562.349418881974884,8.131481218618649,9.162240585227142,7.645406980627231,
880,43195 - 169097,936,1,1,1312.508310584251149,19.591094915192961,20.251048223620213,17.819293953638951,
881,43196 - 169097,937,1,1,618.311060398327072,9.251345016616368,10.035215267850292,8.363410597244878,
882,43197 - 169097,938,1,1,1598.253283450793333,23.664836972375593,23.801343145546497,21.724537781611815,
883,43198 - 169097,939,1,1,868.178159031494715,12.209084706812783,12.432771162768868,11.846352280144405,
884,43199 - 169097,940,1,1,674.352545953857884,9.596863656188793,10.478452045629245,9.185731414161099,
885,43200 - 169097,941,1,1,442.149448941616981,6.550196090559737,6.529481894506973,5.999477066616663,
886,43201 - 169097,942,1,1,256.547019321874245,3.886618313769750,4.102720900481754,3.466168232386136,
887,43202 - 169097,943,1,1,596.532840369995142,8.867582085400494,9.665858249188959,8.069248825829844,
888,43203 - 169097,944,1,1,646.746612404833741,9.218383598923902,10.145671787735287,8.807504823110021,
889,43204 - 169097,945,1,1,264.323878358216575,3.908997371381641,4.592636990571744,3.579817934128819,
890,43205 - 169097,946,1,1,1467.023610484342953,20.344693845865269,19.668979036340119,20.050891908512032,
891,43206 - 169097,947,1,1,1379.598595504733339,19.571410372480901,19.329129972374020,18.818892350646212,
892,43207 - 169097,948,1,1,1456.791885512165209,20.192848910592122,19.566053178185847,19.910868069552219,
893,43208 - 169097,949,1,1,2547.784539445138762,35.598144705729268,33.546716126141703,34.830741599222875,
894,43209 - 169097,950,1,1,587.885770991133995,8.452672497734348,9.318899870768064,8.001124926430196,
895,43210 - 169097,951,1,1,1294.763942010630899,17.955008275154928,17.665292090455804,17.690693377102896,
896,43211 - 169097,952,1,1,1264.980416775700633,17.526321522740378,17.302225081296648,17.283375302955800,
897,43212 - 169097,953,1,1,1717.136858438405397,23.969097053076222,22.754206316838342,23.469874948187293,
898,43213 - 169097,954,1,1,1093.649379523984180,15.208750156105943,15.404489739433595,14.933278104961488,
899,43214 - 169097,955,1,1,714.824377553035106,10.534251839439191,11.159861486206758,9.687298897227402,
900,43215 - 169097,956,1,1,472.026729924658582,7.062316136618252,8.074525237244051,6.390030974501175,
901,43216 - 169097,957,1,1,1317.259196444276313,19.413234181958806,19.380272398267284,17.932475797939436,
