OID_,Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_Walk_NLS,Total_Walk_Tobler,Total_Walk_2D,Shape_Length
2630,119390 - 169097,2759,1,1,1365.458551710123402,20.231204732369594,20.416060103159971,18.522827573247604,
2631,119391 - 169097,2760,1,1,1070.768882918539248,15.843199594973392,16.518414840860601,14.763221869149504,
2632,119392 - 169097,2761,1,1,1274.257621065731428,18.980860566500773,19.327936408333077,17.273115404266996,
2633,119393 - 169097,2762,1,1,1859.639364435040079,27.062259819019804,26.469521229012344,25.290506825468409,
2634,119394 - 169097,2763,1,1,1039.108796561424242,15.638649537224051,16.045767423064547,13.968699458756422,
2635,119395 - 169097,2764,1,1,1586.504601965830261,23.274619942268373,23.392233496128465,21.550642102247107,
2636,119396 - 169097,2765,1,1,1382.205390193419362,20.359846182818810,20.096936748888968,18.670200889481880,
2637,119397 - 169097,2766,1,1,1450.818547831511978,21.391597322168838,21.453286950837054,19.692536061627607,
2638,119398 - 169097,2767,1,1,1723.949101722207615,25.198085743814378,24.850824001878241,23.431297076790237,
2639,119399 - 169097,2768,1,1,1227.134674508883563,18.176984076092861,18.282296516810902,16.548052090465941,
2640,119400 - 169097,2769,1,1,1606.702517331783611,23.552845549469268,23.260105944662843,21.828641042060188,
2641,119401 - 169097,2770,1,1,1602.884296159867972,23.500116100513004,23.215399765096382,21.776319455865046,
2642,119402 - 169097,2771,1,1,1423.872829876500418,21.000716083154494,21.312258987114646,19.329606782516112,
2643,119403 - 169097,2772,1,1,892.653456030688176,13.747006768551149,14.519707685474708,12.051101350266384,
2644,119404 - 169097,2773,1,1,1752.727478403469149,25.946406813495845,25.162229373475441,23.800066163589761,
2645,119405 - 169097,2774,1,1,663.104762628556045,9.806363333403304,10.977498627193890,8.996472744244450,
2646,119406 - 169097,2775,1,1,2877.269290408445613,41.664852583372102,39.740833752610726,39.184616818180885,
2647,119407 - 169097,2776,1,1,2722.874982632371029,39.522012806888547,37.906259096699436,37.070395841363762,
2648,119408 - 169097,2777,1,1,1973.626454776574747,30.252089745011805,30.051387035711951,26.661927358997225,
2649,119409 - 169097,2778,1,1,1160.809920050749497,17.326252061317394,17.702593646028873,15.733718691419215,
2650,119410 - 169097,2779,1,1,2082.156303219039273,31.017673354234098,30.551893880062778,28.263357524303022,
2651,119411 - 169097,2780,1,1,901.005001444277354,13.705031649554719,14.427985847417736,12.177597904708206,
2652,119412 - 169097,2781,1,1,572.997203002634365,8.598043935517403,9.331404247272840,7.740343907394704,
2653,119413 - 169097,2782,1,1,2060.578180347181387,30.721891341128561,30.294909525516733,27.967746904016959,
2654,119414 - 169097,2783,1,1,588.013392140353744,8.640942711519990,9.565707054384378,7.979556493116409,
2655,119415 - 169097,2784,1,1,1460.168066625223673,21.911350600881232,22.497511530387481,19.820824444102652,
2656,119416 - 169097,2785,1,1,1759.993293801855543,25.978059731745027,26.349868958740430,23.929551644339586,
2657,119417 - 169097,2786,1,1,1526.383946797906674,24.230141104082772,23.814468709877954,20.475130856074031,
2658,119418 - 169097,2787,1,1,665.125736816878089,10.496897122992282,10.721221657870540,8.960634634402565,
2659,119419 - 169097,2788,1,1,268.322740710451058,4.014578970240716,4.684773083676334,3.631556285113325,
2660,119420 - 169097,2789,1,1,837.765902670472883,12.881489834366644,13.636866738138746,11.209596730218808,
2661,119421 - 169097,2790,1,1,696.872118868463645,10.958533958555471,11.863252325839220,9.280072340849916,
2662,119422 - 169097,2791,1,1,594.091509469322204,8.240566431399740,8.509659325740607,8.103883994938238,
2663,119423 - 169097,2792,1,1,706.630901786001573,11.152656914303368,11.931869166508307,9.414342578184050,
2664,119424 - 169097,2793,1,1,1225.704581656018718,18.202124923811091,18.502917089685106,16.622942571522550,
2665,119425 - 169097,2794,1,1,1843.753466093378393,27.243697977407159,28.163462994856477,25.061504789471687,
2666,119426 - 169097,2795,1,1,1815.111554719495189,27.309145344686247,28.715982025360560,24.625247600773591,
2667,119427 - 169097,2796,1,1,2625.238295961936728,38.177341342222789,36.755733632552776,35.732471583832996,
